NEWID,INCLASS,FINCBTXM,iTotalExp,iFoodAtHome,iFoodAway,iHousing,otherHousing,iUtilites,iClothingAndBeauty,iTransportation,iHealthcare,iEntertainment,iMiscellaneous,iCharitableAndFamilyGiving,iInsurance,iEducation,iHousingPrinciple
3050813,1,8640.0,23733.999999999996,5199.999999999995,3900.0,3984.0,873.9999999999997,3504.0,2400.0,1292.0,2580.0,0.0,0.0,0.0,0.0,0.0,2172.0
3051713,7,136281.1,22616.000000000004,1299.999999999996,2600.000000000004,9240.0,3348.0,2040.0,80.00000000000003,1608.0,0.0,1800.0,0.0,600.0,0.0,0.0,1108.0
3052874,4,38928.8,27814.799999999996,2600.000000000004,1299.999999999996,11268.0,2967.999999999996,3408.0,0.0,1200.0,2842.7999999999997,876.0,1352.000000000004,0.0,0.0,0.0,1332.0
3052982,1,9659.0,10611.999999999998,3484.000000000005,519.9999999999995,5475.999999999996,0.0,780.0,8.0,180.0,48.0,8.0,108.0,0.0,0.0,0.0,0.0
3054132,2,15659.0,10578.799999999997,2859.999999999996,1040.0000000000005,1668.0,0.0,1336.0,1400.0,220.0,1974.8000000000002,0.0,0.0,80.0,0.0,0.0,0.0
3054852,7,141687.0,43602.79999999999,3960.0,1560.0,14411.999999999996,9700.000000000004,3388.0,120.0,1120.0,7338.800000000001,796.0,1208.0000000000005,0.0,0.0,0.0,9103.999999999996
3055362,2,14927.0,12666.8,2223.999999999996,144.0,7440.0,360.0,1200.0,39.999999999999964,0.0,1258.8000000000002,0.0,0.0,0.0,0.0,0.0,0.0
3056254,5,45062.4,32630.799999999996,2000.000000000004,780.0,8832.0,3971.9999999999964,2556.0,1227.9999999999998,6024.0,2286.8,1524.0,212.0,3216.0,0.0,0.0,3192.0
3057533,2,16645.0,23178.799999999992,1299.999999999996,3120.0,12180.0,0.0,1524.0,400.0,2400.0,1418.8000000000002,636.0,200.0,0.0,0.0,0.0,0.0
3057802,1,2480.0,17775.999999999996,1560.0,1040.0000000000005,4284.0,12.0,228.0,1108.0,780.0,7456.0,588.0,0.0,720.0,0.0,0.0,0.0
3058383,2,19591.0,16016.799999999996,1100.0000000000005,1160.0000000000005,3012.0,1298.0,2400.0,720.0000000000005,1248.0,1366.8000000000002,1312.0,0.0,2400.0,0.0,0.0,2940.0
3059702,1,8882.0,31400.800000000003,8580.0,2340.0,2988.0,4886.0,1704.0,1740.0,2832.0,4770.799999999999,876.0,684.0,0.0,0.0,0.0,2016.0
3059903,2,15741.8,23858.799999999992,2592.0,543.9999999999995,11040.0,444.0,408.0,1043.9999999999998,900.0,3162.7999999999997,1304.0,720.0,1700.0,0.0,0.0,0.0
3072762,6,69153.0,34808.0,1299.999999999996,2600.000000000004,16560.0,5312.000000000004,2820.0,800.0,2884.0,1692.0,480.0,360.0,0.0,0.0,0.0,2072.0
3074503,5,40763.0,23251.999999999996,2340.0,1400.0,9300.0,528.0,2432.0,399.9999999999996,780.0000000000001,4500.0,1572.0,0.0,0.0,0.0,0.0,0.0
3078513,2,16391.0,12515.999999999996,2991.999999999996,1812.0,2976.0,0.0,3500.0,0.0,0.0,0.0,768.0,468.0,0.0,0.0,0.0,0.0
3078732,1,9792.0,16683.999999999993,1680.0,1280.0000000000002,8460.0,380.0,856.0,103.99999999999991,2720.0,484.0,480.0,0.0,240.0,0.0,0.0,0.0
3078804,1,9665.0,11591.999999999995,2079.999999999996,519.9999999999995,4200.0,0.0,1744.0,0.0,1196.0,812.0,0.0,1040.0000000000005,0.0,0.0,0.0,0.0
3079544,2,13367.0,10472.8,1560.0,519.9999999999995,3252.0,69.99999999999997,2816.0,0.0,240.0,1498.8000000000002,516.0,0.0,0.0,0.0,0.0,1076.0
3079683,3,25060.0,25672.000000000004,3020.000000000004,1884.0,7800.0,1860.0000000000005,3212.0,0.0,3540.0,3360.0,996.0,0.0,0.0,0.0,0.0,2632.0
3082684,2,17643.0,28336.799999999992,2600.000000000004,519.9999999999995,6036.0,770.0000000000005,3168.0,99.99999999999997,960.0,13078.800000000001,960.0,144.0,0.0,0.0,0.0,2184.0
3083613,3,25320.0,26142.8,5720.000000000005,2079.999999999996,2820.0,2976.0,3072.0,0.0,4192.0,4550.799999999999,732.0,0.0,0.0,0.0,0.0,836.0
3083892,2,16079.0,14126.800000000001,1820.000000000004,1299.999999999996,1608.0,1608.0,2368.0,80.00000000000003,1228.0000000000002,3606.7999999999997,328.0,0.0,180.0,0.0,0.0,1476.0
3084353,6,62667.4,19990.0,3120.0,1040.0000000000005,6216.0,1449.9999999999995,3636.0,720.0,616.0,1392.0,1800.0,0.0,0.0,0.0,0.0,3888.0
3088682,2,18671.0,15320.000000000002,2340.0,519.9999999999995,3600.0,216.0,2952.0,304.0,240.0,4092.0,1056.0,0.0,0.0,0.0,0.0,0.0
3089933,3,25522.2,19038.800000000007,4400.000000000005,1040.0000000000005,3600.0,76.0,2964.0,120.0,1775.9999999999998,3562.7999999999997,1080.0,420.0,0.0,0.0,0.0,0.0
3091083,5,49187.0,35264.0,2340.0,519.9999999999995,8016.0,9832.0,1472.0,44.0,10120.0,1460.0,1260.0,0.0,200.0,0.0,0.0,0.0
3091212,2,15807.0,33526.8,4160.000000000005,3120.0,5940.0,9468.0,3716.0,1784.0,2928.0,1606.8000000000002,504.0,0.0,300.0,0.0,0.0,1976.0
3091321,5,46955.2,71052.00000000003,4160.000000000005,1560.0,29100.0,12431.999999999996,6128.0,0.0,5760.0,10880.000000000004,1032.0,0.0,0.0,0.0,0.0,10752.0
3091844,7,100875.6,43887.99999999999,7800.0,5640.0,10788.0,3672.0,2620.0,240.0,6280.0,4800.0,1008.0,1040.0000000000005,0.0,0.0,0.0,3004.0
3093501,2,12370.6,12503.999999999995,2439.999999999996,1040.0000000000005,4200.0,216.00000000000006,480.0,320.0,2524.0,0.0,1244.0,0.0,40.0,0.0,0.0,0.0
3093861,2,13843.2,15395.999999999998,1584.0,1064.0000000000005,7800.0,256.0,1032.0,1272.0,300.0,0.0,1908.0,0.0,180.0,0.0,0.0,0.0
3094203,7,106000.0,50234.79999999997,1040.0000000000005,260.0000000000004,14483.999999999996,10631.999999999996,5832.0,3360.0,5484.0,5314.799999999999,3408.0,420.0,0.0,0.0,0.0,7972.000000000001
3095184,1,3000.0,21028.0,2676.0,2600.000000000004,4800.0,1136.0,4088.0,479.9999999999996,2400.0,0.0,2768.0,0.0,80.0,0.0,0.0,0.0
3095811,4,39059.0,34514.79999999999,5199.999999999995,200.0,8400.0,7107.999999999996,2688.0,0.0,5928.0,1858.8000000000002,1932.0,0.0,1200.0,0.0,0.0,2004.0
3096982,3,21974.0,24970.80000000001,3380.0000000000036,2600.000000000004,8940.0,0.0,1560.0,80.00000000000003,4152.0,3658.8,600.0,0.0,0.0,0.0,0.0,0.0
3097091,1,4108.0,6644.000000000005,2600.000000000004,260.0000000000004,960.0,0.0,300.0,0.0,1804.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0
3097381,6,60000.0,44312.00000000001,3120.0,2720.000000000004,17448.0,4876.000000000004,5636.0,0.0,4196.0,5799.999999999995,516.0,0.0,0.0,0.0,0.0,7192.0
3097863,4,31524.0,46480.000000000015,1107.9999999999995,2820.0,9348.0,7699.999999999996,2620.0,2223.9999999999995,5268.0,12700.0,1932.0,360.0,400.0,0.0,0.0,4420.0
3098024,2,19578.0,20743.999999999993,976.0000000000005,519.9999999999995,9123.999999999996,5355.999999999996,2484.0,60.0,964.0,0.0,600.0,180.0,480.0,0.0,0.0,6903.999999999996
3098303,2,12132.0,11399.999999999996,1923.999999999996,519.9999999999995,2640.0,140.0,2160.0,39.999999999999964,1384.0,1732.0,860.0,0.0,0.0,0.0,0.0,2264.0
3098622,2,14795.0,8440.000000000004,2288.000000000004,260.0000000000004,3180.0,0.0,996.0,540.0,744.0,0.0,432.0,0.0,0.0,0.0,0.0,0.0
3098811,1,4537.4,9724.000000000005,2600.000000000004,156.0,1440.0,0.0,2484.0,416.0,2108.0,0.0,0.0,519.9999999999995,0.0,0.0,0.0,0.0
3100761,7,77832.4,29846.799999999985,2199.999999999996,639.9999999999995,5892.0,4948.0,3412.0,2759.999999999999,6216.0,2578.7999999999997,1080.0,20.0,100.0,0.0,0.0,2208.0
3101071,1,8900.0,26855.999999999996,9384.0,5223.999999999995,6060.0,888.0,976.0,1624.0,960.0,960.0,0.0,780.0,0.0,0.0,0.0,0.0
3101504,7,219783.4,33044.00000000001,1820.000000000004,7352.000000000001,9000.0,0.0,2220.0,2600.0,6512.0,340.0,1900.0,0.0,1300.0,0.0,0.0,0.0
3102401,4,32450.0,42746.799999999974,5199.999999999995,1040.0000000000005,12888.0,5855.999999999996,3844.0,2188.0,5060.0,3710.7999999999997,1760.0,0.0,1200.0,0.0,0.0,3848.0
3102661,2,11084.0,10280.0,2600.000000000004,1824.0,540.0,0.0,399.99999999999994,1204.0,1496.0,0.0,520.0,1455.999999999996,240.0,0.0,0.0,0.0
3103131,2,16303.2,32963.99999999999,7800.0,3120.0,13200.0,440.0,1884.0,899.9999999999999,832.0,1032.0,60.0,1296.0,2400.0,0.0,0.0,0.0
3103383,2,10703.0,21190.800000000003,2340.0,416.0000000000004,8040.0,1764.0,4040.0,540.0,1976.0,1978.8000000000002,48.0,0.0,48.0,0.0,0.0,2496.0
3103911,2,10703.0,13042.799999999997,6240.0,51.999999999999964,2100.0,0.0,2280.0,0.0,48.0,1258.8000000000002,960.0,104.00000000000003,0.0,0.0,0.0,0.0
3104461,2,17989.2,16633.999999999996,2079.999999999996,3759.9999999999964,1200.0,1166.0,2832.0,200.0000000000004,3448.0,688.0,600.0,260.0000000000004,400.0,0.0,0.0,0.0
3104614,2,15156.0,8940.0,1764.0,104.00000000000003,3864.0,0.0,828.0,148.0,420.0,564.0,1248.0,0.0,0.0,0.0,0.0,0.0
3105592,7,83423.0,21388.800000000003,2600.000000000004,2079.999999999996,6648.0,1350.0,2100.0,639.9999999999995,1448.0000000000002,3562.7999999999997,960.0,0.0,0.0,0.0,0.0,6436.0
3105791,1,7329.0,15748.000000000007,2600.000000000004,519.9999999999995,3396.0,7132.0,1004.0,99.99999999999997,0.0,0.0,996.0,0.0,0.0,0.0,0.0,0.0
3105814,5,46040.0,39664.0,4680.0,3120.0,7440.0,2444.0,2768.0,2752.0,12055.999999999996,1431.9999999999995,2576.0,396.0,0.0,0.0,0.0,0.0
3106201,5,45275.0,30530.799999999996,2964.0,1299.999999999996,11460.0,520.0,2324.0,0.0,1352.0000000000002,8726.800000000001,1884.0,0.0,0.0,0.0,0.0,0.0
3106491,5,40259.0,34866.8,2600.000000000004,1256.0000000000002,13008.0,2484.0,3144.0,1412.0,2248.0,1418.8000000000002,2096.0,760.0,4440.0,0.0,0.0,4188.0
3107162,3,30000.0,15339.999999999998,1127.9999999999998,324.0,9540.0,48.0,1400.0,140.0,1420.0,1080.0,260.0,0.0,0.0,0.0,0.0,0.0
3107474,2,16700.0,13232.0,1040.0000000000005,519.9999999999995,4800.0,120.0,1928.0,0.0,1432.0,1952.000000000004,0.0,1439.999999999996,0.0,0.0,0.0,0.0
3110231,7,72000.0,14899.999999999996,2199.999999999996,332.0000000000004,7200.0,648.0,2140.0,39.999999999999964,2340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3144321,4,34873.0,27532.000000000004,2600.000000000004,2220.0,12540.0,1080.0,2164.0,0.0,2580.0,3096.0,1080.0,172.0,0.0,0.0,0.0,0.0
3146121,1,2139.0,28866.8,780.0,7800.0,10440.0,1344.0,2472.0,728.0000000000002,3244.0,1458.8000000000002,600.0,0.0,0.0,0.0,0.0,0.0
3146561,2,12260.0,5696.000000000005,2108.000000000004,260.0000000000004,1452.0,0.0,936.0,120.0,0.0,48.0,648.0,84.0,40.0,0.0,0.0,0.0
3146781,2,10072.0,11248.000000000004,2600.000000000004,780.0,4500.0,0.0,2280.0,128.0,720.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0
3148915,1,1910.0,11090.800000000001,3960.0,519.9999999999995,2400.0,336.0,1020.0,99.99999999999997,360.0,2058.8,336.0,0.0,0.0,0.0,0.0,0.0
3149471,3,27987.4,25939.99999999999,2991.999999999996,5199.999999999995,10500.0,240.0,1308.0,1455.9999999999998,2684.0,0.0,800.0,760.0,0.0,0.0,0.0,0.0
3149941,6,64138.0,37110.799999999974,1299.999999999996,260.0000000000004,15720.0,2151.9999999999995,4980.0,592.0,2904.0,3562.7999999999997,1160.0,400.0,4080.0,0.0,0.0,1800.0
3150821,2,15659.0,30022.800000000003,3519.9999999999973,2040.0000000000002,5568.0,4300.000000000004,3440.0,2000.0,6096.0,1258.8000000000002,1800.0,0.0,0.0,0.0,0.0,3348.0
3151061,6,58800.0,41312.0,5720.000000000005,3759.9999999999964,10272.0,5268.000000000004,3372.0,1480.0,5959.999999999999,2368.0,2472.0,0.0,640.0,0.0,0.0,7804.0
3152191,1,7056.0,5907.999999999998,1539.999999999996,140.00000000000006,1344.0,32.000000000000036,812.0,120.00000000000003,928.0,0.0,980.0,12.0,0.0,0.0,0.0,0.0
3164631,2,12048.0,20039.999999999985,5043.999999999995,2179.999999999996,6039.999999999996,3120.0,612.0,140.0,15.99999999999996,0.0,2808.0,0.0,80.0,0.0,0.0,0.0
3167093,3,20302.4,15539.999999999995,2859.999999999996,1040.0000000000005,7500.0,0.0,1800.0,0.0,900.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0
3168961,1,4859.0,35538.8,2079.999999999996,4844.000000000004,1600.0,7608.0,2840.0,2499.999999999999,10888.0,1258.8000000000002,1920.0,0.0,0.0,0.0,0.0,1400.0
3171341,6,58043.0,27904.80000000001,5804.000000000004,2600.000000000004,4644.0,2838.0000000000005,4044.0,0.0,1688.0,3710.7999999999997,2576.0,0.0,0.0,0.0,0.0,1676.0
3172681,3,28339.0,21970.79999999999,2079.999999999996,1299.999999999996,9348.0,760.0,1172.0,120.0,1360.0,4858.8,972.0,0.0,0.0,0.0,0.0,0.0
3172941,4,39090.2,20490.800000000003,4276.000000000001,1240.0000000000002,3660.0,1316.0,1756.0,460.0,603.9999999999995,1258.8000000000002,884.0,596.0000000000005,4440.0,0.0,0.0,0.0
3173761,2,14335.2,10468.000000000004,3020.000000000004,1884.0,3084.0,0.0,1620.0,576.0,0.0,0.0,284.0,0.0,0.0,0.0,0.0,0.0
2902815,7,70523.4,26198.800000000017,2860.000000000005,1040.0000000000005,3948.0,8516.0,3940.0,260.0000000000004,520.0,1818.8000000000002,596.0,920.0,1780.0,0.0,0.0,2504.0
2904095,1,9600.0,16288.0,572.0000000000005,363.9999999999996,12588.0,232.0,828.0,504.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0
2905915,7,79446.8,35330.79999999999,3731.9999999999995,5199.999999999995,3312.0,3292.0,4648.0,344.0000000000004,9360.0,2102.7999999999997,2140.0,0.0,1200.0,0.0,0.0,2056.0
2906195,3,27503.0,40590.79999999997,5120.000000000005,2499.9999999999964,15600.0,5692.0,1860.0,1852.0000000000007,3708.0,2842.7999999999997,816.0,240.0,360.0,0.0,0.0,0.0
2906245,2,14675.0,21836.799999999996,2840.000000000004,2559.9999999999964,2696.0,462.0,2004.0,999.9999999999995,6868.000000000001,1438.8000000000002,1240.0,48.0,680.0,0.0,0.0,0.0
2906585,5,45000.0,20880.0,2600.000000000004,2079.999999999996,10200.0,1008.0,1880.0,0.0,300.0,2260.0,552.0,0.0,0.0,0.0,0.0,0.0
2908075,5,50000.0,31139.999999999967,2600.000000000004,1040.0000000000005,18399.99999999996,0.0,2640.0,0.0,5116.0,0.0,1344.0,0.0,0.0,0.0,0.0,0.0
2923015,3,21419.0,15400.000000000002,3900.0,519.9999999999995,6000.0,120.0,3300.0,0.0,0.0,0.0,840.0,0.0,720.0,0.0,0.0,0.0
2924245,7,105200.0,38503.99999999998,2859.999999999996,624.0,12600.0,3243.999999999996,2944.0,400.00000000000006,2020.0,11968.000000000002,1044.0,0.0,800.0,0.0,0.0,5196.0
2924255,7,122355.0,47547.99999999997,2040.0,3519.9999999999964,13200.0,1768.0,4972.0,2280.000000000001,14072.0,516.0,3260.0,0.0,1920.0,0.0,0.0,0.0
2925105,2,17884.0,19010.800000000003,2616.0,1560.0,2868.0,3719.999999999999,2324.0,860.0,1268.0,3298.7999999999997,376.0,0.0,120.0,0.0,0.0,2396.0
2926535,2,15539.0,24450.8,3639.999999999999,1299.999999999996,3600.0,0.0,1440.0,612.0000000000005,5160.0,7138.799999999999,0.0,1560.0,0.0,0.0,0.0,0.0
2926785,2,15899.0,59443.99999999997,3939.9999999999964,3019.9999999999964,12576.0,18364.0,3900.0,1416.0,7160.0,1860.0,3608.0,0.0,3600.0,0.0,0.0,2108.0
2931755,2,17939.0,22462.799999999992,2420.000000000004,1143.9999999999995,8952.0,888.0,1388.0,432.0,99.99999999999997,5758.800000000001,1380.0,0.0,0.0,0.0,0.0,0.0
2932435,3,26235.0,23386.8,3900.0,416.0000000000004,6252.0,2391.999999999996,1172.0,100.0,5036.0,2006.8000000000002,1012.0,240.0,860.0,0.0,0.0,1868.0
2932905,7,105252.2,75628.00000000003,5360.000000000005,7820.0,29688.0,13491.999999999996,4236.0,1800.0,3896.0,5628.0,3548.0,0.0,160.0,0.0,0.0,8644.0
2946705,4,39000.0,24632.0,5532.0,2499.9999999999964,5268.0,3560.0,3600.0,579.9999999999999,3432.0,0.0,160.0,0.0,0.0,0.0,0.0,2976.0
2948765,2,15237.6,15846.799999999997,3332.000000000001,2899.999999999996,3600.0,0.0,480.0,56.0,3400.0,1738.8000000000002,0.0,240.0,100.0,0.0,0.0,0.0
2949845,3,23303.6,27744.000000000007,4680.0,2415.999999999996,10400.000000000004,3236.000000000004,2404.0,588.0000000000005,840.0,1380.0,1200.0,0.0,600.0,0.0,0.0,1232.000000000004
2950875,4,31200.0,46606.79999999999,6759.999999999996,1040.0000000000005,8952.0,17300.0,2052.0,0.0,2132.0,5538.799999999999,2832.0,0.0,0.0,0.0,0.0,1740.0
2951625,6,52800.0,36142.79999999998,2079.999999999996,2079.999999999996,18648.0,5499.999999999995,2972.0,0.0,1539.9999999999998,1258.8000000000002,2064.0,0.0,0.0,0.0,0.0,11500.0
2951785,3,20196.0,33015.999999999985,2835.999999999996,519.9999999999995,23880.0,1840.0000000000002,924.0,387.9999999999996,276.0,12.0,960.0,1299.999999999996,80.0,0.0,0.0,0.0
2952385,2,18707.0,12524.800000000001,1040.0000000000005,519.9999999999995,1176.0,450.0,3772.0,0.0,1200.0,2806.7999999999997,1560.0,0.0,0.0,0.0,0.0,632.0
2954405,3,30000.0,15828.000000000005,519.9999999999995,519.9999999999995,9600.0,0.0,2164.0,159.99999999999963,2864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2954965,1,9996.0,11115.999999999998,1560.0,1040.0000000000005,7200.0,0.0,516.0,20.0,0.0,660.0,0.0,120.0,0.0,0.0,0.0,0.0
2967284,5,47470.6,21139.999999999996,4583.999999999997,483.9999999999996,6540.0,1016.0,3032.0,199.99999999999994,720.0,4364.0,200.0,0.0,0.0,0.0,0.0,0.0
2967744,2,18059.0,8467.999999999995,2079.999999999996,519.9999999999995,3780.0,0.0,480.0,0.0,600.0,0.0,1008.0,0.0,0.0,0.0,0.0,0.0
2975934,1,7463.4,22075.999999999996,1299.999999999996,2720.000000000004,10460.000000000004,480.0,1712.0,39.999999999999964,2868.0,80.0,1116.0,1299.999999999996,0.0,0.0,0.0,0.0
2977554,2,11459.0,16746.799999999996,7799.999999999999,1299.999999999996,3132.0,0.0,336.0,1459.9999999999998,420.0,1258.8000000000002,0.0,1040.0000000000005,0.0,0.0,0.0,0.0
2978224,2,10259.0,11640.000000000004,1560.0,1040.0000000000005,4200.0,27.999999999999964,1864.0,451.9999999999992,852.0,204.0,1440.0,0.0,0.0,0.0,0.0,0.0
2989334,6,53000.0,22524.000000000007,3900.0,519.9999999999995,8712.0,2744.000000000004,2364.0,60.0,2856.0,624.0,744.0,0.0,0.0,0.0,0.0,2700.0
2990174,3,25523.0,24522.8,1568.0000000000005,492.0,12804.0,5120.0,856.0,48.0,80.00000000000001,1410.8000000000002,1264.0,280.0,600.0,0.0,0.0,11712.0
2992034,7,71991.0,40264.0,1340.0000000000005,2900.0000000000036,9600.0,4628.0,3056.0,920.0000000000002,14835.999999999998,780.0,2204.0,0.0,0.0,0.0,0.0,0.0
2994254,3,20188.0,21058.799999999996,3331.9999999999973,2123.9999999999964,10068.0,956.0,2560.0,0.0,44.0,1258.8000000000002,476.0,0.0,240.0,0.0,0.0,0.0
2995274,4,38819.0,26682.799999999992,3000.0,519.9999999999995,6988.0,1711.999999999996,3920.0,240.0,1288.0,4018.7999999999997,852.0,144.0,4000.0,0.0,0.0,6036.0
2997624,5,50000.0,29031.99999999999,2103.999999999996,1323.999999999996,6600.0,2239.999999999996,3604.0,212.00000000000006,6012.0,792.0,2064.0,684.0,3396.0,0.0,0.0,0.0
3002964,3,24771.8,23018.800000000003,2300.000000000004,1200.0,9120.0,500.0,2460.0,640.0,2800.0,1498.8000000000002,2400.0,0.0,100.0,0.0,0.0,0.0
3005854,2,18446.4,23620.0,3120.0,780.0,9300.0,660.0,3320.0,260.0,1840.0,3360.0,980.0,0.0,0.0,0.0,0.0,0.0
3007754,4,33543.6,27786.799999999996,1820.000000000004,1560.0,5316.0,10448.0,2660.0,0.0,640.0000000000001,2642.8,900.0,0.0,1800.0,0.0,0.0,1616.0
3008564,3,24319.0,21378.8,4419.999999999995,519.9999999999995,4740.0,1950.0000000000005,1904.0,508.0,1124.0,4882.8,684.0,526.0,120.0,0.0,0.0,1564.0
3008734,1,5340.0,16984.8,3039.999999999996,1272.0,1200.0,246.00000000000003,2028.0,740.0,3012.0,3974.7999999999993,0.0,32.0,1440.0,0.0,0.0,0.0
3049353,3,23645.0,30258.8,3144.0,1599.999999999996,12600.0,4395.999999999999,3288.0,160.00000000000009,2652.000000000001,1690.8000000000002,480.0,48.0,200.0,0.0,0.0,0.0
3049554,2,14795.0,34618.799999999996,1040.0000000000005,675.9999999999995,2240.000000000004,14299.999999999996,3028.0,0.0,7072.0,3478.7999999999997,1404.0,0.0,1380.0,0.0,0.0,0.0
3051714,7,236093.9,20780.0,519.9999999999995,2600.000000000004,7884.0,3348.0,2040.0,0.0,2540.0,48.0,1800.0,0.0,0.0,0.0,0.0,940.0
3052983,1,9659.0,10112.000000000005,1820.000000000004,260.0000000000004,5712.0,20.0,780.0,32.0,60.0,1296.0,0.0,132.0,0.0,0.0,0.0,0.0
3054154,6,60687.4,35146.79999999998,3332.000000000001,2899.999999999996,15228.0,5923.999999999996,2220.0,0.0,3000.0,1258.8000000000002,1284.0,0.0,0.0,0.0,0.0,1512.0
3054264,6,68293.0,23523.999999999996,2960.000000000004,1119.9999999999998,7920.0,7100.000000000005,1680.0,1199.9999999999998,988.0,476.0,80.0,0.0,0.0,0.0,0.0,3004.0
3057534,2,18960.0,24482.8,3120.0,2600.000000000004,12660.0,1636.0,1680.0,128.0,1200.0,1258.8000000000002,0.0,200.0,0.0,0.0,0.0,0.0
3057803,1,2480.0,11778.800000000001,1040.0000000000005,519.9999999999995,4284.0,472.0,228.0,1156.0,600.0,2530.8,428.0,0.0,520.0,0.0,0.0,0.0
3058384,2,19591.0,20192.799999999996,1620.0,1459.999999999996,3012.0,2382.0,1888.0,1732.0,2544.0,1926.8000000000002,1228.0,0.0,2400.0,0.0,0.0,2976.0
3059703,1,9410.0,38060.8,9880.000000000002,3120.0,5952.000000000004,6238.0,1824.0,1200.0,4316.0,3166.7999999999997,1164.0,0.0,1200.0,0.0,0.0,4220.000000000004
3059904,3,24530.6,25154.799999999992,1560.0,519.9999999999995,11040.0,720.0,120.0,2504.0,780.0,6430.799999999999,280.0,0.0,1200.0,0.0,0.0,0.0
3073524,4,32000.0,15851.999999999996,2079.999999999996,900.0,5160.0,0.0,1612.0,296.0,1484.0,2880.0,960.0,480.0,0.0,0.0,0.0,0.0
3079684,3,24769.6,36367.99999999999,2964.0,2415.999999999996,18720.0,2763.999999999996,3824.0,0.0,3200.0,1104.0,1376.0,0.0,0.0,0.0,0.0,7272.0
3083614,2,15779.0,23642.800000000003,6800.000000000004,1340.0000000000002,2820.0,2436.0,1260.0,200.0,3592.0,4462.799999999999,732.0,0.0,0.0,0.0,0.0,848.0
3084354,5,40943.0,23618.800000000003,2179.999999999996,1240.0000000000002,6096.0,3636.000000000004,4644.0,1140.0000000000002,1120.0,1666.8000000000002,1556.0,140.0,200.0,0.0,0.0,4296.0
3090232,3,21659.0,24206.80000000001,4520.000000000005,2840.0000000000036,4800.0,1160.0,2760.0,1160.0,3208.0,3198.7999999999997,320.0,0.0,240.0,0.0,0.0,0.0
3091213,2,15459.0,25708.000000000004,2080.0000000000045,2340.0,5940.0,6012.0,3608.0,2279.9999999999995,1352.0,1528.0,468.0,0.0,100.0,0.0,0.0,1996.0
3095002,2,13102.0,19238.8,1196.0000000000005,207.9999999999996,11352.0,36.0,128.0000000000004,955.9999999999998,260.0000000000004,3946.7999999999997,576.0,0.0,580.0,0.0,0.0,0.0
3095782,2,19775.0,14779.999999999995,2340.0,2079.999999999996,7080.0,408.0,1468.0,720.0000000000005,384.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0
3096983,3,21974.0,18715.999999999996,2340.0,1299.999999999996,8940.0,0.0,1840.0,0.0,2776.0,0.0,600.0,920.0,0.0,0.0,0.0,0.0
3097092,1,4108.0,7888.0,3144.0,24.0,960.0,1640.0,300.0,96.0,872.0,0.0,132.0,0.0,720.0,0.0,0.0,0.0
3097382,6,60000.0,41055.99999999999,2079.999999999996,1040.0000000000005,17448.0,3972.0000000000036,4844.0,0.0,3660.0,5199.999999999995,2812.0,0.0,0.0,0.0,0.0,7296.0
3101072,1,8900.0,23152.0,10424.000000000004,1275.999999999996,6060.0,1528.0,1296.0,0.0,1728.0,60.0,0.0,780.0,0.0,0.0,0.0,0.0
3102773,1,9434.0,28226.79999999999,2235.999999999996,780.0,10764.0,1851.999999999996,3588.0,1760.0,1344.0,5062.799999999999,840.0,0.0,0.0,0.0,0.0,3392.0
3103384,2,10703.0,24854.800000000007,4160.000000000001,3120.0,8040.0,1772.0,1700.0,0.0,2384.0,3438.8,60.0,180.0,0.0,0.0,0.0,2532.0
3103912,2,10703.0,10752.00000000001,3120.000000000003,2600.000000000004,2100.0,0.0,1540.0,0.0,120.0,0.0,960.0,312.0,0.0,0.0,0.0,0.0
